NAME                                                       READY   STATUS              RESTARTS       AGE     IP               NODE                                 NOMINATED NODE   READINESS GATES
worker-75f95467fc-mjt87                                    1/1     Terminating         0              86m     172.19.239.153   openstudio-179d-worker-9rtc4-mll2j   <none>           <none>
worker-75f95467fc-mk27q                                    1/1     Terminating         0              85m     172.19.215.68    openstudio-179d-worker-9rtc4-bbjpc   <none>           <none>
worker-75f95467fc-mknjg                                    1/1     Terminating         0              85m     172.18.198.200   openstudio-179d-worker-9rtc4-w5kdf   <none>           <none>
worker-75f95467fc-mllj9                                    1/1     Terminating         0              86m     172.21.50.216    openstudio-179d-worker-9rtc4-45l6d   <none>           <none>
worker-75f95467fc-mln25                                    1/1     Terminating         0              113m    172.19.213.75    openstudio-179d-worker-9rtc4-7lfrf   <none>           <none>
worker-75f95467fc-mmrtp                                    1/1     Terminating         0              112m    172.23.54.3      openstudio-179d-worker-9rtc4-vwpvh   <none>           <none>
worker-75f95467fc-mnzml                                    1/1     Running             0              86m     172.19.143.21    openstudio-179d-worker-9rtc4-jq4tn   <none>           <none>
worker-75f95467fc-mqp7k                                    1/1     Terminating         0              85m     172.19.70.201    openstudio-179d-worker-9rtc4-bs8zh   <none>           <none>
worker-75f95467fc-mqqbd                                    1/1     Terminating         0              86m     172.18.152.155   openstudio-179d-worker-9rtc4-x5fwc   <none>           <none>
worker-75f95467fc-mqt5t                                    1/1     Terminating         0              86m     172.22.123.65    openstudio-179d-worker-9rtc4-x5w9k   <none>           <none>
worker-75f95467fc-mrl8f                                    1/1     Terminating         0              138m    172.22.144.204   openstudio-179d-worker-9rtc4-cq8z2   <none>           <none>
worker-75f95467fc-msvbt                                    1/1     Terminating         0              86m     172.22.213.216   openstudio-179d-worker-9rtc4-jmglf   <none>           <none>
worker-75f95467fc-mtqz7                                    1/1     Terminating         0              85m     172.18.198.202   openstudio-179d-worker-9rtc4-w5kdf   <none>           <none>
worker-75f95467fc-mttvm                                    1/1     Terminating         0              86m     172.18.157.136   openstudio-179d-worker-9rtc4-572ps   <none>           <none>
worker-75f95467fc-mv8bm                                    1/1     Terminating         0              86m     172.16.157.97    openstudio-179d-worker-9rtc4-qzrnh   <none>           <none>
worker-75f95467fc-mvjwh                                    1/1     Terminating         0              86m     172.17.200.83    openstudio-179d-worker-9rtc4-lqgw6   <none>           <none>
worker-75f95467fc-mvvh5                                    1/1     Running             0              86m     172.23.166.216   openstudio-179d-worker-9rtc4-km2jz   <none>           <none>
worker-75f95467fc-mwnrc                                    1/1     Terminating         0              86m     172.21.187.7     openstudio-179d-worker-9rtc4-2qrr2   <none>           <none>
worker-75f95467fc-mwntp                                    1/1     Terminating         0              85m     172.21.116.130   openstudio-179d-worker-9rtc4-g7dzg   <none>           <none>
worker-75f95467fc-mwxk6                                    1/1     Running             0              153m    172.20.87.6      openstudio-179d-worker-9rtc4-j76nc   <none>           <none>
worker-75f95467fc-mxljp                                    1/1     Terminating         0              112m    172.22.117.73    openstudio-179d-worker-9rtc4-w449s   <none>           <none>
worker-75f95467fc-mz2s6                                    1/1     Terminating         0              86m     172.21.50.212    openstudio-179d-worker-9rtc4-45l6d   <none>           <none>
worker-75f95467fc-mz7vs                                    1/1     Running             0              86m     172.20.74.219    openstudio-179d-worker-9rtc4-wv9zc   <none>           <none>
worker-75f95467fc-mzd77                                    1/1     Running             0              86m     172.18.157.139   openstudio-179d-worker-9rtc4-572ps   <none>           <none>
worker-75f95467fc-mzhj8                                    1/1     Terminating         0              112m    172.17.125.13    openstudio-179d-worker-9rtc4-dnz4l   <none>           <none>
worker-75f95467fc-mzm6s                                    1/1     Terminating         0              86m     172.17.231.20    openstudio-179d-worker-9rtc4-2fbn5   <none>           <none>
worker-75f95467fc-n25q7                                    1/1     Terminating         0              86m     172.23.52.69     openstudio-179d-worker-9rtc4-267h2   <none>           <none>
worker-75f95467fc-n28mr                                    1/1     Running             0              85m     172.19.215.65    openstudio-179d-worker-9rtc4-bbjpc   <none>           <none>
worker-75f95467fc-n2rws                                    1/1     Terminating         0              86m     172.18.195.67    openstudio-179d-worker-9rtc4-llk2j   <none>           <none>
worker-75f95467fc-n44xj                                    1/1     Terminating         0              112m    172.21.77.134    openstudio-179d-worker-9rtc4-4rntj   <none>           <none>
worker-75f95467fc-n4bvz                                    1/1     Terminating         0              112m    172.21.69.72     openstudio-179d-worker-9rtc4-fvs4q   <none>           <none>
worker-75f95467fc-n5zl5                                    1/1     Terminating         0              86m     172.19.115.194   openstudio-179d-worker-9rtc4-78qk8   <none>           <none>
worker-75f95467fc-n6cz6                                    1/1     Terminating         0              85m     172.19.215.75    openstudio-179d-worker-9rtc4-bbjpc   <none>           <none>
worker-75f95467fc-n7njp                                    1/1     Terminating         0              86m     172.17.231.23    openstudio-179d-worker-9rtc4-2fbn5   <none>           <none>
worker-75f95467fc-n7ptj                                    1/1     Terminating         0              134m    172.17.122.141   openstudio-179d-worker-9rtc4-7fstz   <none>           <none>
worker-75f95467fc-n876m                                    1/1     Terminating         0              86m     172.16.254.141   openstudio-179d-worker-9rtc4-t95jg   <none>           <none>
worker-75f95467fc-n8dm8                                    1/1     Running             0              4m22s   172.17.42.91     openstudio-179d-worker-9rtc4-m2f76   <none>           <none>
worker-75f95467fc-n8fnl                                    1/1     Running             0              113m    172.17.156.197   openstudio-179d-worker-9rtc4-vdltr   <none>           <none>
worker-75f95467fc-n8qp9                                    1/1     Terminating         0              86m     172.18.219.152   openstudio-179d-worker-9rtc4-kd9zt   <none>           <none>
worker-75f95467fc-n9925                                    1/1     Terminating         0              112m    172.23.28.76     openstudio-179d-worker-9rtc4-tfc5b   <none>           <none>
